speaker,utterance,emotion,annotation,emotion_code
Monica,what did you say?,anger,1400,0
Chandler,i just want to watch a little television  what is the big deal? geez  relax mom ,non-neutral,1000202,5
Monica,we are supposed to uh  be spending a romantic weekend together  it it  what is the matter with you?,anger,10400,0
Chandler,do not speak ill of the dead ,non-neutral,1010102,5
Monica,i do not know  how about the idiot who thought he could drive from albany to canada on a half a tank of gas!,anger,500,0
Chandler,oh  who should i blame? the nice bell man who had to drag out luggage to    different rooms?,anger,410,0
Monica,hey  do not blame me for wigging tonight!,anger,500,0
Chandler,oh  i am sorry  am i getting in the way of all the room switching fun?,non-neutral,212,5
Monica,can we turn the tv off? okay? do we really want to spend the entire weekend like this?,disgust,1010003,1
Chandler,nothing! it is over! dammit! this is regularly scheduled programming!,anger,401,0
Monica,okay ,neutral,4001000,4
Chandler,can you just pick one so i can watch  have a perfect  magical weekend together with you ,non-neutral,2001200,5
Chandler,but look  all these rooms are fine okay?,neutral,4000100,4
Chandler,i hear ya  mugsy!,neutral,3000200,4
Monica,and we are not a couple of suckers!,anger,1000301,0
Monica,look  these clowns are trying to take us for a ride and i am not going to let  em!,anger,401,0
Monica,rachel?!,surprise,1130,7
Chandler,and i just want a million dollars!,non-neutral,200111,5
Ross,i do not want to be single  okay? i just    i just  i just want to be married again!,sadness,1030100,6
Chandler,i think it just fell off ,neutral,4010000,4
Janice,please    go!  just let me know if you    need a hand!,neutral,3200000,4
Chandler,i would love to stay  but i have eh     got    a hot date   ,joy,2300000,3
Monica,this was fun! but i have got an invasive vaginal exam to get to!,non-neutral,100022,5
Chandler,what!?,surprise,1000040,7
Janice,oh! someone s a little cranky today cuz they have to do it in    a cup!  oh! they gave you the kiddy size  ,non-neutral,1010012,5
Chandler,no no no    i mean ,neutral,4001000,4
Janice,well  sid and i are trying again and we had trouble last time    because apparently we   ,sadness,2030000,6
Chandler,why are you here?,surprise,2000030,7
Ross,nothing  nothing  lee lo  the laundry s done ,neutral,3200000,4
Rachel,ross  what is the matter?,non-neutral,2021000,5
Ross,uh oh the laundry s done  uh oh  uh oh ,neutral,3200000,4
Ross,the laundry song that we sing ,neutral,4100000,4
Ross,it s  uh  it is a song ,neutral,4100000,4
Ross,uh oh  uh oh  the laundry s done ,non-neutral,2200010,5
Rachel,what uh oh?,non-neutral,2001020,5
Ross,next on ross    uh oh ,neutral,4000010,4
Ross,i am sorry  that is all the time we have ,sadness,2030000,6
Ross,you know  it is like the first time i had to make dinner for myself  after carol left me?,neutral,4100000,4
Ross,that does not sound stupid to me ,neutral,5000000,4
Rachel,ok  i know this is going to sound really stupid  but i feel that if i can do this  you know  if i can actually do my own laundry  there is not anything i cannot do ,non-neutral,1201010,5
Phoebe,oh  i am flaky  i will say anything ,neutral,3000101,4
Phoebe,who said you were?,non-neutral,2000111,5
Rachel,i am not a pushover!,anger,410,0
Monica,i am not high maintenance!,anger,410,0
Phoebe,that is great  good for you guys ,joy,1300010,3
Rachel,yeah  and i am okay with being a pushover ,neutral,4100000,4
Chandler,we do not have to come up with this now ,neutral,5000000,4
Monica,totally!,joy,500000,3
Chandler,that is a great idea! we can,joy,500000,3
Monica,listen  we do not have to make that a guest room  we can think of something to do with the room together ,joy,2300000,3
Monica,yeah! oh yes!,non-neutral,1200020,5
Monica,stop it chandler   i am sorry too ,sadness,1040000,6
Chandler,i mean when i was a kid i only played those games because i could not get girls  and now i,neutral,5000000,4
Chandler,i do not need to have a game room ,neutral,3020000,4
Chandler,hi  listen  i am sorry about before ,sadness,1040000,6
Joey,i ah  i better not do any  i do not know  lunges ,neutral,4000100,4
Joey,whew  it is hot with all of this stuff on ,neutral,3000011,4
Joey,look at me! i am chandler! could i,non-neutral,2100200,5
Joey,okay  buddy boy  here it is  you hide my clothes  i am wearing everything you own ,neutral,3000200,4
Phoebe,there we go you know what  if we were in prison  you guys would be  like  my bitches ,neutral,4000001,4
Phoebe,alright  now i will let go if you both stop ,neutral,3000101,4
Phoebe,i know!  i know!  i know!,non-neutral,2000210,5
Rachel,ow! ow! ow!,non-neutral,1011020,5
Phoebe,ok  now i am going to kick some ass ,anger,1000400,0
Phoebe,happy thoughts!  happy thoughts!,non-neutral,2100200,5
Phoebe,oh!  all right   now  let us not do this!,anger,1000310,0
Rachel,ok  well  you would not let me finish and i was jus   monica flicks her back  ow  that hurt  flicks monica ,non-neutral,1010120,5
Monica,did you just flick me?,non-neutral,1000121,5
Chandler,oh no no no  that is not no no no!,non-neutral,12020,5
Dana,wow  oh  i am really flattered  but i just i do not feel that way about you ,surprise,1000031,7
Chandler,oh no no no! stay! stay! because you you should you you you should stay!,non-neutral,102020,5
Dana,you know uh  actually i i i should get going ,non-neutral,2012000,5
Chandler,great story again! the yarns that you weave! woo hoo hoo!,joy,401000,3
Chandler,can i be that guy?,non-neutral,2111000,5
Janice,so like which of these two guys do you want to be?,non-neutral,1010102,5
Janice,or  else you are pretending that you are seeing somebody  which just makes you so pathetic that i could start crying right here in the cereal aisle ,disgust,104,1
Janice,either you are seeing somebody behind my back  which would make you the biggest jerk on the planet ,disgust,104,1
Janice,okay  you know  one of two things is happening here ,neutral,3000011,4
Chandler,chelsea ,neutral,4100000,4
Janice,what woman?!,anger,311,0
Chandler,a woman s,neutral,3002000,4
Janice,who is party is it?,non-neutral,2000021,5
Chandler,here in chelsea ,neutral,4001000,4
Janice,where is this party?,neutral,3000011,4
Chandler,well  i am sorry if my friends are not as sophisticated as yours ,non-neutral,1011101,5
Janice,barley? what kind of party serves barley?,non-neutral,1000022,5
Chandler,yeah  huh  i am just uh  you know i am just picking up some things for a party ,neutral,3001010,4
Janice,why are you shopping here? you do not live in this neighborhood  were you here waiting for me?,surprise,1000040,7
Chandler,no  not anymore ,neutral,4010000,4
Janice,are you being british?!,surprise,1000040,7
Girl,that is my job!,anger,410,0
Frank,no  she touched mine first!,anger,401,0
Girl,he touched my fanny ,non-neutral,1010201,5
Frank,she broke my arm ,anger,1010300,0
Phoebe,hey! hey! what is going on?,surprise,50,7
Frank,ow! ow! ow! ow! ow! ow! ow! ow! ow! y know  ow!,anger,1000310,0
Chandler,right!,joy,1300010,3
Monica,yeah  all right  i am going to go tell dan that it is not going to happen   do not do the dance ,neutral,4000001,4
Chandler,y know  i sensed that i should stop  so we are okay?,neutral,3010010,4
Monica,know when to stop ,neutral,5000000,4
Chandler,really? okay  so,surprise,1100030,7
Monica,i think you are better than you think you are ,neutral,3010010,4
Chandler,i am,neutral,5000000,4
Chandler,but if you have this new fangled dictionary that gets you made at me  then we have to  y know  get you my original dictionary ,neutral,3010100,4
Chandler,y know  i do not know if you have ever looked up the term goofing around in the dictionary    well  i have  and the technical definition is  two friends who care a lot about each other and have amazing sex and just want to spend more time together ,neutral,3000002,4
Monica,well uh  you and i are just goofing around  i thought  why not goof around with him ,neutral,4000001,4
Chandler,so  are you really going to go out with that nurse man?,surprise,1000040,7
Monica,i will call you back ,neutral,5000000,4
Richard,you really sure?,neutral,3000020,4
Monica,yeah  i do think it is better this way   yeah  we are being smart    yes  i am sure ,neutral,3110000,4
Monica,it is a word!,surprise,2000030,7
Monica,it is hard this whole platonic thing ,sadness,2030000,6
Monica,yeah  i have been thinking a lot about you too ,neutral,4100000,4
Monica,so you owe me three pretty things ,neutral,4100000,4
Monica,so  how did the lasagne go over?,neutral,5000000,4
Leader,charla       sorry  dear  but still good ,neutral,4010000,4
Ross,not nice enough ,non-neutral,2000102,5
Leader,all right girls  and man  let us see your final tallies   ohhhh  debbie       boxes of cookies   very nice ,non-neutral,1200020,5
Ross,i do not have too  i can just look at you ,non-neutral,1000202,5
Girl,why do not you look in the mirror  scrud ,anger,401,0
Ross,what is a scrud?,neutral,3000020,4
Girl,you are a big scrud ,anger,500,0
Ross,hey now! that was an accident  okay ,non-neutral,11021,5
Girl,i am not going to tell you! you are the bad man who broke sarah s leg ,anger,1301,0
Ross,hi there  how many  how many ah  did you sell?,neutral,4001000,4
Rachel,down at the docks again?,non-neutral,2001002,5
Monica,and there  there are places you can go to get that stuff ,neutral,3010010,4
Monica,i do not need an actual man  just a couple of his best swimmers ,neutral,3100010,4
Chandler,that  that is what is stupid ,disgust,1010003,1
Monica,it took me    years to find one man that i want to spend my life with  if i have to wait another    years then  i will be    before i can have a baby  and that is just stupid ,sadness,30101,6
Ross,look ben  it is a toy that protects u s  oil interests overseas!,joy,1301000,3
Rachel,g i  joe,neutral,5000000,4
Ross,guess who is here  it is the toughest guy in toy land  ben    a real american hero  i am,neutral,3100010,4
Ross,how hot is this?!,surprise,1100030,7
Carol,thank you so much ,joy,1400000,3
Susan,hello ross   i love what you have done with this space ,joy,1400000,3
Ross,i m i m ross by the way ,neutral,4001000,4
Susan,oh  i would not miss it for the world ,joy,2300000,3
Carol,thank you so much for coming ,joy,2300000,3
Carol,susan! hi!,joy,500000,3
Carol,i got it!,joy,300110,3
Ross,y know  if  if this is too weird for you  we can still back out at,neutral,3101000,4
Carol,looks like it ,neutral,4100000,4
Ross,we are really going to do this  huh?,surprise,2000030,7
Richard,not smoking ,sadness,2030000,6
Richard,i will be here ,non-neutral,2110001,5
Richard,ten  even twenty minutes if you need it ,neutral,3100001,4
Richard,take as much time as you want ,neutral,3100001,4
Richard,yeah  i understand ,neutral,5000000,4
Chandler,if you get this one  we buy everybody here a steak dinner!,joy,500000,3
Chandler,    !,joy,1300010,3
Monica,pick a number! that is your,neutral,3100010,4
Chandler,okay  ah umm  ah  a    ah  a  ?,neutral,3001010,4
Monica,that is right baby! okay  what do i want now?,joy,1400000,3
Chandler,yes! i ve i ve never seen a roll like this in my life!,joy,400010,3
Monica,a new pair of shoes for the chan chan man!  yes!,joy,500000,3
Rachel,oh yes! thank you very much!  oh that s that s actually how the french drink it ,joy,1301000,3
Rachel,i mean come on  you remember what is it is like to be    and in love ,non-neutral,2110100,5
Rachel,you know you i could not concentrate and i blushed every time he looked at me ,neutral,4010000,4
Rachel,i had a crush on a teacher once and it was so hard!,non-neutral,2120000,5
Rachel,oh  see now i feel bad for the kid!,sadness,40010,6
Ross,it it the point is my natural charisma has made him fail his midterm ,non-neutral,1020011,5
Rachel,not right now ,neutral,5000000,4
Ross,am i giving out some kind of   sexy professor vibe?,non-neutral,1200011,5
Ross,what what what what is it?!,non-neutral,1001120,5
Ross,i mean  last year elizabeth now now this kid ,non-neutral,2000012,5
Ross,i do i do,joy,1310000,3
Joey,ross has a boyfriend ,neutral,3100010,4
Rachel,whoa what?,surprise,2000030,7
Ross,there is this kid in my class who said he is in love with me ,non-neutral,1111010,5
Joey,is that why you wanted to tie my tie?,surprise,1000040,7
Ross,can i ask you something? have you ever had a guy have a crush on you?,neutral,5000000,4
Chandler,see joe  that is why your parents told you not to jump on the bed ,neutral,4000100,4
Phoebe,yes  it was! it was him! uh huh!  okay  it was me!,non-neutral,11021,5
Chandler,well  i will tell ya i do enjoy guilt  but  ah  it was not me ,non-neutral,2010020,5
Joey,how could you not give me the message?,anger,1000310,0
Joey,the first good thing she gets me in weeks ,non-neutral,2020100,5
Joey,my agent would like to know why i did not show up at the audition i did not know i had today ,non-neutral,2020001,5
Joey,maybe you can tell me ,neutral,4000100,4
Chandler,hey  man  what is up?,neutral,4100000,4
Monica,perhaps  you would like me to turn like this   so that you can bunny bump against my back ,neutral,4100000,4
Janice,well  let us go to a bad one and make out ,neutral,4100000,4
Chandler,well  it is official there are no good movies ,sadness,2030000,6
Shelley,okay  goodbye   ,disgust,10013,1
Shelley,i am just going to go flush myself down the toilet now   ,disgust,10013,1
Shelley,i  just  i thought  good  shelley ,non-neutral,1011011,5
Shelley,   oh god ,non-neutral,1022,5
Shelley,well yeah!,surprise,1100030,7
Chandler,he is a he?,surprise,50,7
Shelley,okay  he is cute  he is funny  he s ,neutral,3200000,4
Chandler,yes please ,neutral,3200000,4
Shelley,do you want a date saturday?,neutral,5000000,4
Chandler,ah  y see  perfect might be a problem  had you said  co dependent   or  self destructive    ,neutral,5000000,4
Shelley,question  you are not dating anybody  are you  because i met somebody who would be perfect for you ,neutral,5000000,4
Chandler,dehydrated japanese noodles under fluorescent lights    does it,neutral,5000000,4
Monica,guys  rules are good! rules help control the fun!  ohhh!,joy,2300000,3
Joey,i think i am going to take off ,neutral,4000100,4
Monica,wait wait  guys! if if we follow the rules  it is still fun and it means something!,non-neutral,1201010,5
Chandler,fun s over!,non-neutral,2100101,5
Joey,i guess i am done ,neutral,4000100,4
Monica,count in our heads as as good,non-neutral,2200010,5
Ross,he is coming here for thanksgiving!,joy,400010,3
Rachel,what?! what?! he was trying to cheer me up! my pony was sick ,surprise,100040,7
Phoebe,your own boat?,surprise,50,7
Rachel,yeah! i have been sailing my whole life  when i was fifteen my dad bought me my own boat ,joy,500000,3
Joey,you could?,surprise,50,7
Rachel,you know joey  i could teach you to sail if you want ,joy,2300000,3
Ross,we ll we ll take stuff from mine and whatever we can pass off as hers we ll we ll put  em in there ,non-neutral,2201000,5
Ross,okay  grab   grab some empty boxes ,neutral,3100010,4
Ross,okay look  monica came here for some memories and damnit  we are going to give her some!,non-neutral,1200200,5
Ross,well  not right now ,neutral,5000000,4
Ross,dad  dad i do not want to hear about it ,non-neutral,10202,5
Mr. Geller,well i do not know  i i suppose we may have favored you unconsciously  you were a medical marvel! the doctor said your mother could,joy,300020,3
Ross,well  can you blame her?,non-neutral,2100101,5
Mr. Geller,oh my god  does she really thinks that?,surprise,41,7
Ross,see  this is exactly the kind of thing that makes her think you guys love me more than you love her ,non-neutral,1110020,5
Ross,look  all my stuff is safe and dry and all hers is is  is growing new stuff!,non-neutral,1000022,5
Ross,dad  that will not matter to her ,neutral,3000101,4
Mr. Geller,well  she will understand right? it is not like i did it on purpose ,non-neutral,1012010,5
Joey,but you have not even heard the chorus!,non-neutral,210020,5
Joey, singing  to the tune of,joy,2300000,3
Joey,and and and i wrote a song for us!,joy,500000,3
Joey,you know we could clap our hands together people will love it!,joy,500000,3
Joey,we could have our own show!,joy,500000,3
Joey,whoa whoa!,surprise,100040,7
Joey's Hand Twin,i have to get back to,neutral,3001001,4
Joey,and you,neutral,5000000,4
Joey,or or magic!,joy,1300010,3
Joey,like like  hand modeling!,joy,1300010,3
Joey,we have to do something with it ,neutral,4100000,4
Joey,look  you and i have been given a gift ,neutral,3200000,4
Joey's Hand Twin,nothing?,neutral,4000010,4
Joey,okay  so,neutral,5000000,4
Chandler,sorry!,non-neutral,1021010,5
Ross,uh  hello dad! monica and i just saw the house in the paper!  yes we are surprised!  who did you leave a message with?,non-neutral,1000220,5
Phoebe,i cannot believe i still do not know what happened to the,surprise,2000030,7
Ross,i cannot believe they they did not even tell us!,non-neutral,10211,5
Monica,i cannot believe mom and dad are selling the house!,non-neutral,1000220,5
Phoebe,what? what happened to the window in the attic?!,surprise,1001030,7
Ross,oh  it even has a tree with a broken limb out front and the uh  the window in the attic is   oh my god!,surprise,2000030,7
Ross,oh  it looks like mom and dad s house ,neutral,3000020,4
Monica,look at this ,neutral,5000000,4
Monica,hey ross! so  i was checking out the uh  real estate section,non-neutral,2200010,5
Monica,it is in the living room where there is also a light! and no one will kick you in the shin ,non-neutral,1200200,5
Chandler,because every time i look at that cover i am like,neutral,3100001,4
Chandler,where is that book that you are reading with the two women who were ice skating and wearing  wearing those hats with the flowers on it?,neutral,4100000,4
Chandler,sorry  i just   can t sleep ,non-neutral,2010101,5
Monica,deep impact,neutral,5000000,4
Chandler,i know  just quick quick question  quick question  which one was,neutral,4001000,4
Ross,that is no problem ,neutral,5000000,4
Emily,oh   thank you ,neutral,3000020,4
Ross,i i i ah  i i think i love you ,joy,302000,3
Ross,umm  i have been thinking  i am just going to come out and say it ,fear,1004000,2
Ross,i i  i have to tell you something ,fear,2003000,2
Ross,wait uh  listen ,neutral,3002000,4
Emily,well  that  me   here  have this   i am only allowed one piece of carryon anyway ,neutral,4010000,4
Ross,that s  that s  that is a big candy bar   she s holding one of those huge,non-neutral,2100020,5
Emily,you are so sweet ,joy,400010,3
Ross,i just  i had to see you one more time before you took off ,non-neutral,1220000,5
Emily,oh my god! what are you doing here?,surprise,50,7
Ross,emily!,joy,300020,3
Issac,i can promise not to tell her again ,neutral,5000000,4
Ross,fine  i just need to know that you are not going to tell your sister ,neutral,4001000,4
Issac,but  we are ,neutral,5000000,4
Issac,okay  we are not ,neutral,4010000,4
Ross,no  we are not!!,anger,401,0
Issac,yeah  we are ,neutral,5000000,4
Ross,no  we are not ,neutral,4000001,4
Ross,actually  no  we are not ,non-neutral,2000012,5
Issac,aw  no problem dude  you know we got to look out for each other  we are the same  you and me ,neutral,3200000,4
Ross,yeah  listen  can you keep this information to yourself?,neutral,3001001,4
Issac,oh  hey  man i know  does not matter how much we love  em  monogamy is too cruel a rule ,neutral,4010000,4
Ross,yeah  that is the one  listen  i do not want to hurt her ,neutral,4010000,4
Issac,oh right  that rachel chick from the coffee place ,neutral,3000110,4
Ross,yes  i suppose i am a dog  but issac  see i i happen to have a girlfriend ,neutral,4100000,4
Issac,you dog!,non-neutral,1000112,5
Ross,you tell  of course you do  issac  issac  hey  issac  issac  hi! you know we have not actually met   ,neutral,3000110,4
Chloe,oh  well i tell issac everything ,neutral,5000000,4
Ross,exactly  so you didn t  did not mention anything to issac right?,fear,2003000,2
Joey,listen  drama critics they are nothing but  but people who could not make it as actors  you know what you should do?,non-neutral,2010101,5
Kate,fabulous ,joy,2300000,3
Joey,hey! are you okay?,neutral,3001010,4
Ross,we are still married! do not tell rachel  see you later ,joy,401000,3
Ross,i did not get the annulment ,non-neutral,2111000,5
Phoebe,always ,neutral,3100010,4
Ross,okay   you uh  you want to hear something weird?,non-neutral,1101020,5
Rachel,okay  umm  i am going to get my sweater ,neutral,4000010,4
Phoebe,no thanks  i have already seen one ,neutral,4010000,4
Ross,oh yeah  why not?,neutral,4100000,4
Rachel,ross  thank you  hey  do you guys want to go see a movie?,neutral,3200000,4
Ross,oh  yeah  no problems  it is all taken care of ,neutral,4100000,4
Rachel,hey  so did everything go all right with the annulment?,neutral,4000010,4
Joey,whoa  whoa  whoa  whoa  whoa! so  i walk in the door and make    the right,surprise,1040,7
Ross,ancient egypt  mesopotamia  up to the byzantine empire ,neutral,5000000,4
Ross,ok  when you walk in the museum  take the right  that is the antiquities    wing ,neutral,5000000,4
Joey,you got to tell me exactly what to do there ,neutral,3002000,4
Joey,whoa  whoa  whoa! slow down  you go,surprise,1000130,7
Ross,but i am not!   you know what if you are in the mood for    thai food   ,neutral,4010000,4
Joey,geez  sounds like you should be going on this date!,surprise,140,7
Ross,you should take a walk down fifth to the saint patrick s cathedral and there    there is this great little pastry shop that she would love ,joy,2300000,3
Ross,she loves architecture  you know what you should do?,non-neutral,2100020,5
Ross,you know what?,neutral,3000020,4
Ross,yeah  uh  uh  ok  there is this great rare bookstore on madison    avenue ,neutral,4000010,4
Joey,ok  all right  so i will take her to the met ,neutral,4100000,4
Ross,yeah  most of it it is a place,neutral,5000000,4
Joey,you know  short for museum     and avoid all the confusion!,neutral,3000011,4
Joey,you know  if they are    going to shorten it  they should call it the muse!,neutral,4000001,4
Joey,oh  that is what she meant!,surprise,50,7
Bob,yep  pretty much ,joy,2300000,3
Joey,so  you and angela  huh?,surprise,2000030,7
All,yeah! oh my god!,surprise,41,7
Phoebe,wow! could everyone totally see up his robe?,surprise,1000040,7
Chandler,smooth!,neutral,3100100,4
Chandler,but there are no boles  she is smooth!,neutral,3000101,4
Chandler,i mean at least when i have seen her with clothes on  i could imagine her body was like covered in boles or something ,neutral,3010001,4
Chandler,and now i have seen her naked ,non-neutral,2110010,5
Chandler,and call me crazy  but i think she likes me too ,neutral,3110000,4
Chandler,because every time we are in the room together there is this weird like energy between us ,neutral,4010000,4
Chandler,i mean it is bad enough that i am in love with my roommates girlfriend which by the way  i think she knows ,neutral,3020000,4
Chandler,it just keeps getting worse and worse!,non-neutral,2010002,5
Ross,you know if we ever go to war and you are captured  you are in for a,neutral,5000000,4
Chandler,i just walked in the bathroom and saw kathy naked! it was like torture!,non-neutral,2000120,5
Rachel,well  how can you be a tour guide  do not you have to be a dinosaur expert or something?,neutral,3000020,4
Joey,oh  ah  tour guide at the museum  yeah  ross got it for me ,neutral,4100000,4
Chandler,so what job did you get joe?,neutral,5000000,4
Monica,no  you messed it up  you are stupid ,non-neutral,1000202,5
Chandler,well  you you know what i meant ,neutral,5000000,4
Rachel,but you you said black  why would he want his blue blazer black?,neutral,4000010,4
Chandler,blue blazer back  he he wants it back ,neutral,4000010,4
Chandler,i do not know  but donald trump wants his blue blazer black ,neutral,5000000,4
Joey,hey! you guys! check it out  check it out!  guess which job i got ,joy,1400000,3
Ross,yeah no!!,disgust,100013,1
Cassie,well  maybe after we get reacquainted uh  you can do me ,joy,2300000,3
Ross,uh huh  yeah  i i have a knack for impressions ,neutral,3200000,4
Cassie,oh my god! you do a great chandler!,surprise,200030,7
Cassie,thanks for letting me stay here! i mean monica s place was nice  but her fianc e sure stares a lot ,joy,1300010,3
Ross,it is okay  come  come on in ,neutral,3200000,4
Cassie,ah yeah  sorry about that ,non-neutral,2011010,5
Joey,the silk? feels really good!,joy,400010,3
Joey,y know  i am beginning to see what jake was talking about ,neutral,4000010,4
Monica,waaay too special ,neutral,3000011,4
Phoebe,ooh! how about agamemnon?,neutral,4100000,4
Monica,nah    not not special enough ,neutral,5000000,4
Phoebe,what about glen? he could be a glen ,neutral,5000000,4
Monica,congress is debating a new deficit reduction bill    the mayor wants to raise subway fares again    the high today was forty five    and  oh  teams played sports ,neutral,5000000,4
Monica,let us see ,neutral,5000000,4
Chandler,well  she walked in when i was looking at the ring brochures  you can understand that  right?  guys? guys?,fear,1003010,2
Ross,you told her before you told us?,surprise,50,7
Phoebe,oh i know  i helped pick out the ring ,neutral,5000000,4
Ross,chandler s going to ask monica to marry him!,joy,500000,3
Ross,hey hey pheebs!,joy,400010,3
Rachel,nice! one and a half carat easy ,joy,500000,3
Chandler,check out the ring ,joy,2300000,3
Joey,yeah  with a bite!  gee e e eez!,non-neutral,1100012,5
Chandler,i thought you were showing me how much you mean to me ,surprise,2000030,7
Joey,oh whoa hey  dude  what are you doing?!,surprise,131,7
Chandler,hm hmm ,neutral,4100000,4
Chandler,oh oi ho  yeah!,joy,400010,3
Joey,how good is that?,neutral,3200000,4
Joey,no  eh  oh oi  easy  it is not a hot dog!,non-neutral,2000021,5
Joey,yeah! in fact  to prove how much you mean to me   here ,neutral,3200000,4
Joey,no! i would never do that! you you re like my brother!,non-neutral,2010011,5
Chandler,so you did not uh  choose ross before me ,non-neutral,1020020,5
Joey,i know it sounds crazy  but chandler this is  the greatest sandwich in the world!,non-neutral,1100021,5
Chandler,so you risked your life  for a sandwich!,non-neutral,212,5
Joey,look chandler  it was instinct! okay? i just went for it!,anger,311,0
Chandler,much,neutral,3000020,4
Joey,i know it does not make much sense,neutral,4000010,4
Chandler,okay you know what  because you said that  i am not putting out tonight ,neutral,3000200,4
Chandler,okay  so he is out of here ,neutral,4000100,4
Ross,uh fellas ,neutral,4000010,4
Joey,yes!!,joy,300200,3
Chandler,no no no no!,fear,3200,2
Joey,all right  i guess i can hold out a little longer  let us have a game ,neutral,5000000,4
Chandler,all right look  y know  this maybe tough but come on  this is ross! i survived college with him!,neutral,3000110,4
Joey,um hmm! look  i i i do not know how much more of this i can take! did you know he taped over my,non-neutral,11210,5
Chandler,you mean this ,neutral,5000000,4
Joey,no  the quiet down thing!,anger,1000310,0
Chandler,bye bye little puppet joey hand?,neutral,4000010,4
Joey,all right  i have one question ,neutral,5000000,4
Joey,no no  no! we have to move the table into my room  yeah! because of all the boxes  come on!,neutral,3100100,4
Joey,hey! want to play some foosball? please?,neutral,3100010,4
Chandler,hello children!,joy,500000,3
Joey,ahhhhhhhhhh,non-neutral,1001201,5
Ross,joey  please!,non-neutral,1202,5
Joey,it is got  em!,joy,500000,3
Joey,me too! yeah  and comfortable  do uh  do you like leather seats?,neutral,3100010,4
Woman,i bet it is fast ,neutral,4100000,4
Joey,yeah  it is  mine ,neutral,4100000,4
Woman,i love your car ,joy,1400000,3
Joey,yeah  it is not mine ,neutral,4010000,4
Guy #1,nice car!,joy,300020,3
Chip,oh yeah  but i can stay out as late as i want ,neutral,3200000,4
Monica,thanks  i am set  do you still live with your parents?,neutral,4000010,4
Chip,oh  like i would give up that job! free popcorn and candy  anytime i want  i can get you free posters for your room ,joy,500000,3
Monica,you still work at the multiplex?,neutral,3000020,4
Chip,the movie theatre  you used to come in all the time ,neutral,5000000,4
Chip,you know where i work!,neutral,3101000,4
Rachel,ohh!  phoebe  this is all your fault! now he loves her  he is going to marry her  and this is all your fault ,anger,1001300,0
Phoebe,oh no! that really is nothing  she is,neutral,4000010,4
Rachel,look at that  she just put her hand on his thigh   ,non-neutral,2000021,5
Rachel,that is a  that is a second date  that is what that is!,non-neutral,2000021,5
Rachel,okay that s  you know what that is?,neutral,5000000,4
Rachel,they are not breaking up  look at them ,neutral,4000010,4
Rachel,come on phoebe  look at that!,non-neutral,2100020,5
Phoebe,uff  i hope he lets her down easy ,non-neutral,2020001,5
Phoebe,wow  oh  it looks like ross is breaking up with her ,surprise,1010030,7
Phoebe,right  oh yeah ,neutral,5000000,4
Phoebe,no! no! look at that!  it is a line of ants! they are working as a team!,surprise,1000040,7
Rachel,oh my god! phoebe look  it is ross and that girl ,surprise,1000040,7
Phoebe,okay  would you rather live in the shirt pocket of a sweaty giant  or inside his shower drain?,neutral,4000010,4
Ross,and do not you follow me!,anger,1000400,0
Ross,if if i am the only person with any appreciation of the sanctity of the written word  i will go up there and defend it myself!,anger,1000400,0
Ross,well  fine ,non-neutral,2000201,5
The Head Librarian,i  i cannot help you ,non-neutral,2020001,5
The Head Librarian,but as far as increasing security  i am afraid the library is very understaffed ,neutral,4010000,4
The Head Librarian,we are aware of the problem you are referring to ,neutral,5000000,4
Ross,see i i wrote a book up there and instead of reading it people are are are well  rolling around in front of it ,non-neutral,2001101,5
Ross,hi  i was wondering if it is possible to increase security in the paleontology section?,non-neutral,2001101,5
The Head Librarian,how can i help you?,neutral,5000000,4
Ross,no! no!! no! can i speak to someone in charge please?!,anger,1001300,0
The Librarian,well  yes! just give me five minutes  i just have to find someone to cover my shift ,non-neutral,1200020,5
Ross,excuse me  hi  i am a professor here  do you know the paleontology section  fifth floor  stack    ?,neutral,5000000,4
Marc,look at this!  there we go!,joy,301010,3
Julie,oh honey  i think i am having one too!,surprise,101030,7
Ross,oh  okay  just breathe ,neutral,4001000,4
Joey,yeah  is not that a cool name?,joy,1400000,3
Chandler,bamboozled?,surprise,1000040,7
Joey,all right! let us play bamboozled!,joy,500000,3
Chandler,okay  i guess we can lose to junior high girls some other time ,neutral,4000001,4
Joey,oh really? that would be great! you guys can be the contestants!,surprise,200030,7
Ross,well do you want some help?,neutral,5000000,4
Joey,but the audition s in a couple hours and i do not even understand the game ,fear,23000,2
Chandler,you will be perfect for this! that is already your name!,joy,500000,3
Joey,yeah yeah  and if i get it by day i will  dr  drake remoray  but by night i will be  joey trrrribbiani!,joy,500000,3
Ross,oh cool!,joy,400010,3
Joey,oh no  i cannot go  i am practicing  i got an audition to be the host of a new game show ,non-neutral,1220000,5
Chandler,hey joe! you want to shoot some hoops?,joy,2300000,3
Phoebe,well  because we thought you knew!! it is so obvious! god  that would be like telling monica  hey  you like things clean ,neutral,3000020,4
Bob,uh  phoebe we have been getting complaints and uh  we are going to move you to a less high profile spot ,neutral,3011000,4
Phoebe,i thought i told you to get outta here!,anger,1000400,0
Phoebe,hi bob!,joy,1300010,3
Phoebe,and you can leave the hurt bunny look over there too!,anger,2000300,0
Phoebe,set it down over there and then you can make a contribution!,anger,2000300,0
Phoebe,no drinks near the bucket!,anger,500,0
Phoebe,whoa whoa whoa!,surprise,140,7
Phoebe,get outta here!,surprise,230,7
