speaker,utterance,emotion,annotation,temp
Rachel,"Really?!",surprise,0000050,"Test_Set"
Ross,"Yeah.",neutral,5000000,"Test_Set"
Rachel,"I don't know. Do-do you have any clothes on?",neutral,3001010,"Test_Set"
Ross,"Why are we in bed together?",surprise,1000031,"Test_Set"
Rachel,"Ohhh!",surprise,0000050,"Test_Set"
Joey,"Monica and Rachel made out.",neutral,5000000,"Test_Set"
Ross,"Yeah.",neutral,4100000,"Test_Set"
Monica,"I can't believe you're getting married!",joy,0300020,"Test_Set"
Joey,"Yeah! Yeah!",joy,0500000,"Test_Set"
Chandler,"Oh, well, that's great!",joy,0500000,"Test_Set"
Rachel,"Yeah, I-I heard.  I think it's great!  Ohh, I'm so happy for you!",joy,0500000,"Test_Set"
Phoebe,"No, I do not hear that.",neutral,4000100,"Test_Set"
Rachel,"Listen, I'm gettin' something from your grandmother, she said that since you get to keep the one bedroom apartment you should give Rachel the purple chair?","non-neutral",2101010,"Test_Set"
Rachel,"Oh-oh, wait did you hear that-hear that?",surprise,0000050,"Test_Set"
Rachel,"I know.",neutral,5000000,"Test_Set"
Phoebe,"Okay, now's not the time Joey. All right? You can yell at me tomorrow.","non-neutral",2010101,"Test_Set"
Phoebe,"I do too.","non-neutral",1210010,"Test_Set"
Phoebe,"You're right! You're right. Don't say it.","non-neutral",1020110,"Test_Set"
Phoebe,"That's good. I got to admit, I thought it was something else.","non-neutral",2100020,"Test_Set"
Phoebe,"That's really beautiful. What does it mean?","non-neutral",2100020,"Test_Set"
Phoebe,"Are you sure? I'll bet there's another flight to Minsk in like",neutral,4000010,"Test_Set"
Joey,"Hey!","non-neutral",0200210,"Test_Set"
Joey,"I mean, y'know, I'm not really that comfortable dancing with a- We-he!!","non-neutral",1111100,"Test_Set"
Joey,"Plus, it was, it was probably mostly my fault, anyway.","non-neutral",2020001,"Test_Set"
Joey,"Come on.",neutral,3000200,"Test_Set"
Joey,"Here, come on, let's ahh, let's try it again.",neutral,4000100,"Test_Set"
Joey,"You just ahh, you just need more practice.",neutral,5000000,"Test_Set"
Joey,"Come on Treeger, don't say that.","non-neutral",2010011,"Test_Set"
Chandler,"All right, all right, I'll go sleep with my girlfriend. But I'm just doing it for you guys.",neutral,3110000,"Test_Set"
Monica,"Go on.",neutral,4100000,"Test_Set"
Rachel,"Yeah, you should, really.",neutral,4100000,"Test_Set"
Monica,"Yeah, you should.",neutral,4100000,"Test_Set"
Ross,"Just go for it Chandler.",neutral,4100000,"Test_Set"
Rachel,"Yeah!",joy,2300000,"Test_Set"
Chandler,"Yeah?",surprise,1100030,"Test_Set"
Monica,"Sweetie, with you it's gonna be different. The sex is gonna be great, 'cause you-you guys are in love.",joy,1300010,"Test_Set"
Chandler,"We share a wall! So either he's great in bed, or she just likes to agree with him a lot.",neutral,4000010,"Test_Set"
Monica,"So big deal, so Joey's had a lot of girlfriends, it doesn't mean he's great in bed.",neutral,3000200,"Test_Set"
Chandler,"Yes, and I was saying the actual words.",neutral,4000001,"Test_Set"
Ross,"Yeah, I was going for the metaphor.",neutral,4000001,"Test_Set"
Chandler,"No, I'm afraid I won't be able to make love as well as him.","non-neutral",2021000,"Test_Set"
Chandler,"Well, we're really not that close.  Okay, so I guess this is uh, good-bye then.",neutral,3020000,"Test_Set"
Chandler,"Y'know you, really didn't have to take me to the airport.",neutral,4100000,"Test_Set"
Joey,"Yeah.",neutral,4001000,"Test_Set"
Phoebe,"Well, we should go.",neutral,4001000,"Test_Set"
Joey,"Whoa-whoa-whoa-whoa, I-I-Hey! I did","non-neutral",1002020,"Test_Set"
Phoebe,"Joey!",surprise,0000140,"Test_Set"
Phoebe,"Well, what did he do?",surprise,2000030,"Test_Set"
Phoebe,"Well actually, I know what time Chester and Marcia said.",neutral,5000000,"Test_Set"
Chandler,"What?!",surprise,0000131,"Test_Set"
Phoebe,"I know what time you said.","non-neutral",2000201,"Test_Set"
Monica,"Ugh!",disgust,0000104,"Test_Set"
Chandler,"Oh my good God.",disgust,0000113,"Test_Set"
Phoebe,"Hi!",joy,1400000,"Test_Set"
Monica,"Yeah and if I had seven, maybe I would've said something like this, ""Wow! My boyfriend's such a wise ass-seven!""",anger,0000302,"Test_Set"
Chandler,"The only way that I said six would be if the seven's, let meet at seven, not at six.",neutral,3000101,"Test_Set"
Monica,"We said six!",anger,0000410,"Test_Set"
Chandler,"We said seven!",anger,0000320,"Test_Set"
Monica,"Chandler, we said we would meet at the coffeehouse at six.","non-neutral",2000201,"Test_Set"
Chandler,"Bob. Bob! Bob!!!  What the hell are you doing?!",surprise,0000131,"Test_Set"
Rachel,"I just never thought I would raise this baby all by myself. Pretty dumb huh?",sadness,1030100,"Test_Set"
Joey,"Yeah, I guess so.",neutral,3010100,"Test_Set"
Rachel,"I'm just saying that y'know, someday Ross is gonna meet somebody and...he's gonna have his own life. Right?",sadness,2030000,"Test_Set"
Joey,"Okay, how long was I watching that woman?",neutral,4000010,"Test_Set"
Rachel,"Oh please, he'll be with his real family, the twins and little miss new boobs.",sadness,1030100,"Test_Set"
Joey,"What are you talking about alone? What about Ross?",surprise,0010040,"Test_Set"
Rachel,"I've just been thinking about how my baby and I are gonna be all alone.",sadness,0041000,"Test_Set"
Joey,"Rach come on, what?",neutral,3001010,"Test_Set"
Rachel,"Really it's nothing. I'm just",sadness,1030010,"Test_Set"
Joey,"What is it? Hey!","non-neutral",2001020,"Test_Set"
Rachel,"Nothing.",neutral,3010010,"Test_Set"
Joey,"What's the matter?",neutral,4000010,"Test_Set"
Joey,"I just saw a woman breast feeding both of her twins at the same time; it is like a freak show up here.",neutral,3000101,"Test_Set"
Joey,"Hey.",neutral,4100000,"Test_Set"
Ross,"What. Oh no, you just rolled over the juice box.","non-neutral",2000120,"Test_Set"
Rachel,"Ah, oh God. Oh, honey, oh that's OK.","non-neutral",2021000,"Test_Set"
Ross,Pheebs,neutral,4000010,"Test_Set"
Phoebe,"Well, kinda. Yeah. Yeah.",neutral,3011000,"Test_Set"
Ross,"Is that true?",neutral,3000020,"Test_Set"
Ross,"So Monica tells me that uh, you don't want to play anymore because me and y'know my talent.",neutral,3010010,"Test_Set"
Ross,"Oh, thanks, thanks.",joy,0500000,"Test_Set"
Phoebe,"Hey! You were really great! You were really, really great!",joy,0500000,"Test_Set"
Ross,"Hey!",joy,2300000,"Test_Set"
Rachel,"Oh!",surprise,1100030,"Test_Set"
Monica,"Okay! Okay! Okay!  We'll see you in about 3 to 4 hours.","non-neutral",2100110,"Test_Set"
Rachel,"What?!! Stop it! Stop it! Oh my God!",surprise,0000140,"Test_Set"
Monica,"Go!!",joy,2300000,"Test_Set"
Rachel,"Yep!",neutral,3200000,"Test_Set"
Ross,"Hey Rach, can you pass me the",neutral,5000000,"Test_Set"
Chandler,"Y'know, how did I get this reputation as a dropper? Okay? I'm",anger,1000310,"Test_Set"
Rachel,"No, I meant with the dropper over here.",neutral,3000011,"Test_Set"
Ross,"I know. My arm is killing me.","non-neutral",2020010,"Test_Set"
Rachel,"Yeah, it is amazing it lasted that long.","non-neutral",1200020,"Test_Set"
Joey,"Man that was great! Huh? Can you believe how long we threw that ball around?",joy,0500000,"Test_Set"
Phoebe,"How can people do that?...  Oh, you guys, look! Ugly Naked Guy got gravity boots!",surprise,0000131,"Test_Set"
Chandler,"I feel violated. And not in a good way.",disgust,0001004,"Test_Set"
Rachel,"Oh, that is so sick.",disgust,0000005,"Test_Set"
Ross,"I can't believe it! He's looking right at us!",surprise,0002030,"Test_Set"
Monica,"Oh my God. You guys! You gotta come see this! There's some creep out there with a telescope!","non-neutral",0002021,"Test_Set"
Ross,"I don't know, you don't wanna mess with corn nuts. They're craaazy.",neutral,3101000,"Test_Set"
Joey,"No way! Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is.","non-neutral",1100120,"Test_Set"
Chandler,"I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.",surprise,2000030,"Test_Set"
Monica,"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.","non-neutral",1020200,"Test_Set"
Rachel,"You're not an artist.",neutral,3000101,"Test_Set"
Monica,"She spent three hundred dollars on art supplies.","non-neutral",1010120,"Test_Set"
Monica,"She, she buys clothes from stores that I'm intimidated by the sales people.","non-neutral",1010111,"Test_Set"
Monica,"She buys tickets for plays that I wanna see.","non-neutral",1010111,"Test_Set"
Monica,"Look at this, look.","non-neutral",1000121,"Test_Set"
Monica,"She's living my life, and she's doing it better than me!",anger,0010301,"Test_Set"
Rachel,"What?",surprise,1000040,"Test_Set"
Monica,"This woman's living my life.",anger,1000310,"Test_Set"
Rachel,"Oh, Monica. You are not still going over that thing.","non-neutral",1010012,"Test_Set"
Rachel,"Awww, stop. Come on. Now go shave that head!",neutral,3200000,"Test_Set"
Rachel,"Yeah!",joy,1400000,"Test_Set"
Rachel,"I mean you definitely should do that.",neutral,3200000,"Test_Set"
Rachel,"Really?!",surprise,0100040,"Test_Set"
Rachel,"Ohh!",surprise,0000050,"Test_Set"
Rachel,"Y'know, I gotta tell ya, I just",neutral,5000000,"Test_Set"
Joey,"Why wouldn't ya? Erin is great! Then-then there's you guys.",joy,2300000,"Test_Set"
Rachel,"Yeah, we ended up spending the day together and had such a great time!",joy,0401000,"Test_Set"
Joey,"Erin! Still here!",joy,2300000,"Test_Set"
Joey,"Hey-hey, who's your friend?  Hey!!",joy,0400010,"Test_Set"
Rachel,"Hey!","non-neutral",1200020,"Test_Set"
Joey,"Hey! What's up?",neutral,3200000,"Test_Set"
Joey,"Sometimes I get in here just to get away from it! Hey, a nickel!!","non-neutral",1200020,"Test_Set"
Joey,"Okay.  See?! I told ya!",surprise,0200030,"Test_Set"
Joey,"Oh yeah?  If I can't, I'll knock five bucks off the price off the unit.","non-neutral",2000120,"Test_Set"
Joey,"It was funny 'til I started feeling like I was in a coffin.","non-neutral",2011100,"Test_Set"
Joey,"Yeah.",neutral,5000000,"Test_Set"
Joey,"My roommate bet me five bucks that I couldn't, and then he stuck a board through the handles that locked me in.",neutral,3000011,"Test_Set"
Joey,"I got in there myself once.",neutral,5000000,"Test_Set"
Joey,"Oh yeah!",joy,0300020,"Test_Set"
Joey,"This is the unit for you my friend. Sturdy construction, tons of storage compartments, some big enough to fit a grown man.",neutral,4000010,"Test_Set"
Joey,"We're trying to think!",anger,1100300,"Test_Set"
Joey,"Shh!",anger,1100300,"Test_Set"
Joey,"And if she didn't take it, and I didn't take it; and you  didn't take it, then who did?","non-neutral",1001210,"Test_Set"
Joey,"It was in my room all night!","non-neutral",0000221,"Test_Set"
Joey,"I don't get it!",surprise,1000130,"Test_Set"
Ross,"Hey!","non-neutral",0200120,"Test_Set"
Monica,"Again. Y'know what? I think we all did.","non-neutral",1120010,"Test_Set"
Rachel,"I guess I just figured that somewhere down the road, we would be on again.",sadness,1040000,"Test_Set"
Rachel,"Well, yeah, y'know how Ross and I were on again, off again, on again, off again?",sadness,2030000,"Test_Set"
Phoebe,"Any luck?","non-neutral",2011010,"Test_Set"
Rachel,"And I-I am just trying to figure out why.",sadness,0050000,"Test_Set"
Phoebe,"Yeah, maybe.",sadness,2030000,"Test_Set"
Rachel,"Y'know, I know that I said that I am totally okay with Ross getting married, but as it turns out, I don't think I'm handling it all that well.",sadness,0050000,"Test_Set"
Rachel,"I don't think he's the one I'm sad about.",sadness,0050000,"Test_Set"
Rachel,"Yeah, maybe, but I don't think I even care.",sadness,2030000,"Test_Set"
Monica,"Ohh, sweetie!  Hey, I bet you anything that he's gonna call you again.","non-neutral",1120010,"Test_Set"
Rachel,"Well uh, his answering machine was","non-neutral",2020001,"Test_Set"
Phoebe,"What did he say?",neutral,4000010,"Test_Set"
Rachel,"Well, I did my best to convince him that I'm not some crazy girl who is dying to get married-I'm just going through a hard time.",neutral,3020000,"Test_Set"
Phoebe,"Oh, how did it go?","non-neutral",2001020,"Test_Set"
Rachel,"Well, I just called Joshua",neutral,5000000,"Test_Set"
Chandler,"You pick up the pieces, and then you usher in the age of Ross!",joy,2300000,"Test_Set"
Chandler,"You're there for her.",neutral,5000000,"Test_Set"
Chandler,"She's distraught.",neutral,4010000,"Test_Set"
Chandler,"My Catholic friend is right.",neutral,4000010,"Test_Set"
Joey,"You're like, like the anti-Paolo!","non-neutral",1200011,"Test_Set"
Joey,"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",joy,2300000,"Test_Set"
Joey,"Yes, now is when you swoop!",joy,2300000,"Test_Set"
Ross,"What, now?",surprise,0000050,"Test_Set"
Chandler,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",surprise,1000130,"Test_Set"
Ross,"Come on, two on one.",neutral,3100010,"Test_Set"
Joey,"No-no, she kicked our butts. You could be on the Olympic standing-there team.","non-neutral",0200120,"Test_Set"
Ross,"Ah...ooh! Well, looks like, uh, we kicked your butts.",joy,1300010,"Test_Set"
Phoebe,"I think she took it pretty well. You know Paolo's over there right now, so...",neutral,3010010,"Test_Set"
Phoebe,"Yeah.",neutral,4000010,"Test_Set"
Phoebe,"Yeah?",neutral,4000010,"Test_Set"
Monica,"All right, let me see.  Will Chandler have sex tonight?  Don't count on it. Seems like it works to me.",neutral,3100010,"Test_Set"
Ross,"It-it is broken!",anger,0000500,"Test_Set"
Ross,"This is broken!",anger,0000500,"Test_Set"
Ross,"What the hell!",anger,0000410,"Test_Set"
Ross,"Ask again later.",neutral,3000101,"Test_Set"
Ross,"Later is not good enough.",anger,1000301,"Test_Set"
Ross,"Ask again later.",neutral,3010010,"Test_Set"
Ross,"Magic 8 Ball, should I never see Rachel again?","non-neutral",2021000,"Test_Set"
Ross,"Here we go.",neutral,3011000,"Test_Set"
Ross,"Okay then.",neutral,3000101,"Test_Set"
Ross,"All right, don't be shy, any suggestion will do.","non-neutral",2011100,"Test_Set"
Ross,"'Cause I-I got nothing!","non-neutral",0020102,"Test_Set"
Ross,"So-so if anyone has-has a better suggestion, let's hear it!","non-neutral",2002100,"Test_Set"
Ross,"I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30!","non-neutral",0022100,"Test_Set"
Ross,"Well, I don't know what else to do.",sadness,0031100,"Test_Set"
Phoebe,"Ooh, it's not a toy.","non-neutral",1011110,"Test_Set"
Monica,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!",disgust,0000005,"Test_Set"
Ross,"Okay, that's it. I cannot make this decision! It is",anger,0000302,"Test_Set"
Monica,"All right, hold on okay? First thing's first.  Okay, now did Ross sit",neutral,4001000,"Test_Set"
Chandler,"Oh well you're the best. You come here to me.","non-neutral",2200010,"Test_Set"
Monica,"Of course!",neutral,3100010,"Test_Set"
Chandler,"Really?",surprise,1000040,"Test_Set"
Monica,"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.","non-neutral",2120000,"Test_Set"
Monica,"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",joy,1310000,"Test_Set"
Monica,"Of course not.",neutral,4010000,"Test_Set"
Chandler,"Do you want me to be afraid of you?",neutral,3011000,"Test_Set"
Monica,"It's okay. Chandler, are you afraid of me or something?",neutral,3010010,"Test_Set"
Chandler,"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",sadness,0041000,"Test_Set"
Chandler,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.",neutral,3011000,"Test_Set"
Chandler,"Okay look, don't...don't be mad okay?","non-neutral",2012000,"Test_Set"
Rachel,"Hi!","non-neutral",2200010,"Test_Set"
Ross,"What the? What",surprise,0000041,"Test_Set"
Ross,"Hey! Y'know that teacher who had a baby with her student?",neutral,3000020,"Test_Set"
Rachel,"Ross! What are you... I'm sorry sir. I just, I think he just really likes you.","non-neutral",1010120,"Test_Set"
Rachel,"Yeah, all right. All right! Just keep walkin'! All right?","non-neutral",1010210,"Test_Set"
Ross,"Okay,  umm, why don't, why don't you all start to read, while I-",neutral,5000000,"Test_Set"
Ross,"Where...  Where you will see...a uh...a bunch of uh...red spots.",neutral,5000000,"Test_Set"
Ross,"Okay, why don't we all uh,  open our books to page 23.",neutral,5000000,"Test_Set"
Ross,"I'm on time!",joy,0400010,"Test_Set"
Ross,"Yes, I made it!",joy,0400010,"Test_Set"
Ross,"Yeah!!!!",joy,1400000,"Test_Set"
Phoebe,"And how people will believe anything you tell them as long as it's a compliment.",neutral,3100010,"Test_Set"
Phoebe,"And how none of it matters when the people really love each other.",neutral,4100000,"Test_Set"
Monica,"What?! Excuse me!",surprise,0000140,"Test_Set"
Phoebe,"Yeah, it's about relationships. Y'know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,2300000,"Test_Set"
Chandler,"This is going in your book?",surprise,1100030,"Test_Set"
Phoebe,"You guys, I'm sorry, could you please talk a little slower?",neutral,5000000,"Test_Set"
Monica,"Why would the little girl creep you out?","non-neutral",1000121,"Test_Set"
Chandler,"Why would the baby creep me out?","non-neutral",2000021,"Test_Set"
Monica,"You said the baby.",neutral,3000110,"Test_Set"
Chandler,"No, the little girl creeps me out.","non-neutral",2002001,"Test_Set"
Monica,"No, you said the baby creeps you out.",neutral,5000000,"Test_Set"
Chandler,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.","non-neutral",2011010,"Test_Set"
Chandler,"Yeah?",neutral,3000020,"Test_Set"
Rachel,"Eh, do you believe that?","non-neutral",2010110,"Test_Set"
Rachel,"Oh, sure! Do you need me to train somebody new?","non-neutral",2200010,"Test_Set"
Rachel,"Yeah.",neutral,5000000,"Test_Set"
Chandler,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?","non-neutral",2012000,"Test_Set"
Rachel,"What?",neutral,4000100,"Test_Set"
Chandler,"Eh..., I don't, I don't know.","non-neutral",2011100,"Test_Set"
Rachel,"Hmm.",neutral,5000000,"Test_Set"
Chandler,"Hey, you know who used to have nails like that?",neutral,5000000,"Test_Set"
Rachel,"Chandler, don't worry! This doesn't make you any less of a guy!",neutral,3200000,"Test_Set"
Chandler,"That's a mailman! That's",surprise,2000030,"Test_Set"
Rachel,"Chandler, there's a guy right over there.",neutral,4001000,"Test_Set"
Chandler,"Y'know, I can't believe I'm getting my nails done!  And",surprise,0100040,"Test_Set"
Joey,"Man,",neutral,3000011,"Test_Set"
Chandler,"To Put the Camera Away!!!","non-neutral",1100111,"Test_Set"
Joey,"Really? To what?",surprise,2000030,"Test_Set"
Chandler,"I think it's great. It's great. Y'know, they're thinking of changing the name of this place.",neutral,4100000,"Test_Set"
Joey,"What do you think of the Abbey, Chandler?",neutral,5000000,"Test_Set"
Joey,"Okay.",neutral,5000000,"Test_Set"
Joey,"Hey!",joy,1300010,"Test_Set"
Joey,"Hands down, best Abbey I've ever seen.",joy,2300000,"Test_Set"
Joey,"Westminster Abbey!",joy,1300010,"Test_Set"
Joey,"All right!",joy,1300010,"Test_Set"
Joey,"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.","non-neutral",2000021,"Test_Set"
Ross,"Then, uh, then we got dressed, and I-I... I walked her to the-  -the bus stop... I'm fine.",neutral,5000000,"Test_Set"
Chandler,"Could've been a peach.",neutral,5000000,"Test_Set"
Ross,"Actually, nectarines, but basically...",neutral,5000000,"Test_Set"
Joey,"-Peaches?",neutral,4000010,"Test_Set"
Ross,"Peach pit. That night we, uh- we had-",neutral,5000000,"Test_Set"
Chandler,"Yes, Bunny?",neutral,5000000,"Test_Set"
Ross,"Peach pit.",neutral,5000000,"Test_Set"
Joey,"What?",neutral,4000010,"Test_Set"
Rachel,"Oh no, my dad's a doctor and he would always tell me just horror stories......about ghosts and goblins who totally supported the princess's right to smoke.",neutral,3011000,"Test_Set"
Rachel,"Oh, what a fun office.",joy,2300000,"Test_Set"
Rachel,"Well umm, that one is pretty but uh, I just, I just love this fabric  Sorry.","non-neutral",2011010,"Test_Set"
Joey,"I'm sorry I gotta cancel tonight baby",sadness,2030000,"Test_Set"
Chandler,"I understand: who would cancel an actual date to go to a fake bachelor party?","non-neutral",1000022,"Test_Set"
Ross,"Uh actually, sorry I can't even make it. I'm seeing Mona again tonight.",neutral,4010000,"Test_Set"
Chandler,"Ah, no-no-no just Ross. Ross and Joey is embarrassing enough.",disgust,1001003,"Test_Set"
Joey,"All right, well finish your coffee; let's go.",neutral,5000000,"Test_Set"
Ross,"Sweet!",joy,0500000,"Test_Set"
Joey,"No. But I got Knicks tickets for you, me, and Chandler.",neutral,4100000,"Test_Set"
Ross,"Really?!",surprise,0000050,"Test_Set"
Joey,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",joy,1300010,"Test_Set"
Ross,"Ezel? Ezel? Ezel?",surprise,1000040,"Test_Set"
Ross,"Yeah, we're done.",neutral,3000002,"Test_Set"
Ross,"Thanks for the coffee, or bedankt voor de koffie, Gunter.",neutral,4100000,"Test_Set"
Chandler,"Okay.",neutral,5000000,"Test_Set"
Monica,"Okay. I can do that.",neutral,5000000,"Test_Set"
Chandler,"That's still yours. Okay, now remember it's a surprise party. So, when you go in, act surprised.",neutral,5000000,"Test_Set"
Monica,"What about",surprise,2000030,"Test_Set"
Chandler,"Okay we have to do something about your breath.",neutral,3000002,"Test_Set"
Monica,"Okay. I love you so much.",joy,0500000,"Test_Set"
Chandler,"Yeah, I'll take care of it.",neutral,5000000,"Test_Set"
Monica,"Really?! You promise?","non-neutral",0201020,"Test_Set"
Chandler,"Okay, here's the thing. We're gonna get you some coffee and they will never know that you're drunk.",neutral,5000000,"Test_Set"
Monica,"Oh no! My parents have never seen me drunk!  That they know of.",fear,0005000,"Test_Set"
Chandler,"Yes!!","non-neutral",2000120,"Test_Set"
Monica,"Noo!!","non-neutral",0002210,"Test_Set"
Chandler,"Yes!","non-neutral",2100110,"Test_Set"
Monica,"Noo!!!","non-neutral",0002210,"Test_Set"
Phoebe,"Great! Okay, if you'll just excuse me.  So, did you hear something you liked?",joy,1400000,"Test_Set"
Monica,"I guess.",neutral,5000000,"Test_Set"
Phoebe,"Yes.",neutral,5000000,"Test_Set"
Monica,"Are you sure?",surprise,2000030,"Test_Set"
Phoebe,"Well not clients, lovers. But let's just y'know, try it again. Come back and-and we'll work through it.",neutral,4000010,"Test_Set"
Monica,"Really?!",surprise,0000050,"Test_Set"
Phoebe,"No look, I have, I have lots of clients that make the same noises you do!",neutral,4001000,"Test_Set"
Phoebe,"No, you can't let this stop you from getting massages!","non-neutral",1002020,"Test_Set"
Monica,"Oh my-This is so embarrassing. Oh my God, I'm never gonna get massaged again!","non-neutral",0011102,"Test_Set"
Phoebe,"I mean hi.",neutral,4000010,"Test_Set"
Phoebe,"What are you looking at?!","non-neutral",1000121,"Test_Set"
Phoebe,"Ohh.","non-neutral",1200101,"Test_Set"
Phoebe,"Ohhhh.","non-neutral",1200011,"Test_Set"
Phoebe,"Ohh.","non-neutral",1200101,"Test_Set"
Phoebe,"Oo God!","non-neutral",1200011,"Test_Set"
Phoebe,"Oooh.","non-neutral",2100110,"Test_Set"
Phoebe,"There's nothing sexual about this?","non-neutral",1000022,"Test_Set"
Phoebe,"Really?",surprise,1000040,"Test_Set"
Monica,"What?! You're crazy! There's nothing sexual about the noises I make!",surprise,0000041,"Test_Set"
Phoebe,"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.","non-neutral",0000221,"Test_Set"
Joey,"Oh really? Well, maybe you and I go out for drinks?  You're the other one right?",neutral,4000010,"Test_Set"
Joey,"I'm an actor; I'm kinda getting my picture up there on the wall.",neutral,5000000,"Test_Set"
Joey,"Okay?",neutral,5000000,"Test_Set"
Joey,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.",neutral,5000000,"Test_Set"
Joey,"Oh, you're kidding me!",anger,0100310,"Test_Set"
Joey,"Uh yeah, where-where's the guy who decides who's pictures go up on the wall?",neutral,4000010,"Test_Set"
Phoebe,"It's nine o'clock in the morning!",surprise,0100130,"Test_Set"
Phoebe,"What is that?!",surprise,0001040,"Test_Set"
Phoebe,"Whoa!",surprise,0001040,"Test_Set"
Phoebe,"Thank you, I need that.",joy,1400000,"Test_Set"
Phoebe,"Oh good!",joy,0401000,"Test_Set"
Phoebe,"Help!",fear,0005000,"Test_Set"
Phoebe,"The charity's on fire!",fear,0004010,"Test_Set"
Phoebe,"Hey!!","non-neutral",0001220,"Test_Set"
Phoebe,"Now, that's trash. Young lady, you can't...  Hey! Stop that young lady, she donated trash!",anger,0000401,"Test_Set"
Phoebe,"Thank you, Happy Holidays.",joy,0500000,"Test_Set"
Joey,"You talked to him. Are you crazy?",surprise,0001040,"Test_Set"
Phoebe,"Hey, oh, you know that guy who's been following me? I talked to him today.",neutral,5000000,"Test_Set"
Phoebe,"Hi!",joy,1400000,"Test_Set"
Rachel,"You're so pretty.",joy,2300000,"Test_Set"
Joey,"Remember when you where a kid and your Mom would drop you off at the movies with a jar of jam and a little spoon?",neutral,4100000,"Test_Set"
Chandler,"I mean,... how needy is that?",disgust,1000004,"Test_Set"
Chandler,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?","non-neutral",2001011,"Test_Set"
Rachel,You,neutral,4000010,"Test_Set"
Chandler,"...I dunno.",neutral,4001000,"Test_Set"
Ross,"Second date!",joy,0500000,"Test_Set"
Monica,"Yeah, there you go!",joy,1400000,"Test_Set"
Phoebe,"Whoo-hoo!",joy,0500000,"Test_Set"
Chandler,"Okay.",neutral,4010000,"Test_Set"
Chandler,"That sounds good. I'll call you- or you call me, whatever...",neutral,3110000,"Test_Set"
Chandler,"...I'm, I'm okay.",neutral,4010000,"Test_Set"
Joey,"Uh,",neutral,3001010,"Test_Set"
Chandler,"Uh, what was that?",surprise,0000041,"Test_Set"
Joey,"Well, I'm totally over it Chandler. Friends forever! Don't come out here!",anger,0000410,"Test_Set"
Chandler,"Forgive me? You haven't been taking my calls in a week!",anger,0000500,"Test_Set"
Monica,"Chandler what do you say?",neutral,5000000,"Test_Set"
Phoebe,"Yeah that's great! Next to that, Chandler won't look so stupid.",neutral,3100100,"Test_Set"
Monica,"That's a good idea! I bet they have one of those wind machines! Y'know",joy,1400000,"Test_Set"
Phoebe,"Hey, why don't you guys go get portraits done by a professional photographer.",neutral,5000000,"Test_Set"
Monica,"I know, but look at me: all tan.",joy,1400000,"Test_Set"
Chandler,"Yeah, I'm not in that.",neutral,3020000,"Test_Set"
Monica,"Oh, here's a great one.",joy,2300000,"Test_Set"
Chandler,"I don't know what it is, I just can't take a good picture.",sadness,2030000,"Test_Set"
Phoebe,"Oh my God! That's the creep that you're with at the",surprise,0000041,"Test_Set"
Chandler,"No, there are great pictures of you standing next to a guy who's going like this",neutral,4000010,"Test_Set"
Monica,"That's not true, there are great pictures of us!",surprise,0000230,"Test_Set"
Chandler,"Oooh, I'm afraid that does not exist.",neutral,4000001,"Test_Set"
Monica,"Oh, my mom called, they're gonna run our engagement announcement in the local paper, so we're looking for a good picture of us.","non-neutral",2200010,"Test_Set"
Chandler,"What are you guys doing?",neutral,5000000,"Test_Set"
Phoebe,"Oh Willie's still alive!",surprise,0100040,"Test_Set"
Chandler,"Someone on the subway licked my neck! Licked my neck!!",disgust,0000113,"Test_Set"
Monica,"What's the matter?","non-neutral",2002010,"Test_Set"
Chandler,"Hey.",neutral,3010001,"Test_Set"
Monica,"All right. We're gonna go.  It's not for another six hours. We're gonna go then.",neutral,3100001,"Test_Set"
Rachel,"Fine.",neutral,4000100,"Test_Set"
Chandler,"Fine.",neutral,4000100,"Test_Set"
Joey,"Fine.",neutral,4000100,"Test_Set"
Ross,"Fine.",neutral,4000100,"Test_Set"
Joey,"Yeah!",joy,0500000,"Test_Set"
Chandler,"Yeah! You wanna come?",joy,1300010,"Test_Set"
